Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30
2.67797876,2.191073531,1.460715687,2.191073531,0.730357844,1.217263073,2.67797876,5.599410134,0.973810458,1.704168302,4.382147062,2.191073531,1.460715687,2.67797876,1.947620916,1.460715687,1.704168302,0.730357844,0.730357844,2.921431374,0.027660498,0.024991662,0.026424048,0.025991985,0.02646044,0.021396083,0.027118076,0.024085613,0.026338617,0.025333147,0.027168808,0.025406418,0.024650802,0.027190024,0.025336775,0.024111796,0.026799941,0.02570976,0.026812203,0.026433982,0.021108551,0.025062623,0.025237228,0.024736208,0.026070006,0.023990043,0.023021322,0.024596758,0.023951657,0.023352312,0.062961894,0.051514277,0.034342851,0.051514277,0.017171426,0.028619043,0.062961894,0.131647597,0.022895234,0.04006666,0.103028554,0.051514277,0.034342851,0.062961894,0.045790469,0.034342851,0.04006666,0.017171426,0.017171426,0.068685703,2.21E-06,1.81E-06,1.21E-06,1.81E-06,6.03E-07,1.00E-06,2.21E-06,4.62E-06,8.04E-07,1.41E-06,3.62E-06,1.81E-06,1.21E-06,2.21E-06,1.61E-06,1.21E-06,1.41E-06,6.03E-07,6.03E-07,2.41E-06,0.038885371,0.034532589,0.0362456,0.03714638,0.037752066,0.030267029,0.035186624,0.032316503,0.034879955,0.034966551,0.035088633,0.033917596,0.034368276,0.03567946,0.03326141,0.033276696,0.034602207,0.033671122,0.03234521,0.033631897,0.027767957,0.031316283,0.032425226,0.032363692,0.031869993,0.031203109,0.028113911,0.029586658,0.029047386,0.028560803,0.038312635,0.035478017,0.039083832,0.036227999,0.036348453,0.029828789,0.033199362,0.036570577,0.036835812,0.034969685,0.035233815,0.033657552,0.03407484,0.037283315,0.03514472,0.031727421,0.033617293,0.034585724,0.031705283,0.035347961,0.028902606,0.030533813,0.030654648,0.032427241,0.031477514,0.030439073,0.029276121,0.028485297,0.02863042,0.029939982
2.67797876,2.191073531,1.460715687,2.191073531,0.730357844,1.217263073,2.67797876,5.599410134,0.973810458,1.704168302,4.382147062,2.191073531,1.460715687,2.67797876,1.947620916,1.460715687,1.704168302,0.730357844,0.730357844,2.921431374,0.027660498,0.024991662,0.026424048,0.025991985,0.02646044,0.021396083,0.027118076,0.024085613,0.026338617,0.025333147,0.027168808,0.025406418,0.024650802,0.027190024,0.025336775,0.024111796,0.026799941,0.02570976,0.026812203,0.026433982,0.021108551,0.025062623,0.025237228,0.024736208,0.026070006,0.023990043,0.023021322,0.024596758,0.023951657,0.023352312,0.062961894,0.051514277,0.034342851,0.051514277,0.017171426,0.028619043,0.062961894,0.131647597,0.022895234,0.04006666,0.103028554,0.051514277,0.034342851,0.062961894,0.045790469,0.034342851,0.04006666,0.017171426,0.017171426,0.068685703,2.21E-06,1.81E-06,1.21E-06,1.81E-06,6.03E-07,1.00E-06,2.21E-06,4.62E-06,8.04E-07,1.41E-06,3.62E-06,1.81E-06,1.21E-06,2.21E-06,1.61E-06,1.21E-06,1.41E-06,6.03E-07,6.03E-07,2.41E-06,0.038885371,0.034532589,0.0362456,0.03714638,0.037752066,0.030267029,0.035186624,0.032316503,0.034879955,0.034966551,0.035088633,0.033917596,0.034368276,0.03567946,0.03326141,0.033276696,0.034602207,0.033671122,0.03234521,0.033631897,0.027767957,0.031316283,0.032425226,0.032363692,0.031869993,0.031203109,0.028113911,0.029586658,0.029047386,0.028560803,0.038312635,0.035478017,0.039083832,0.036227999,0.036348453,0.029828789,0.033199362,0.036570577,0.036835812,0.034969685,0.035233815,0.033657552,0.03407484,0.037283315,0.03514472,0.031727421,0.033617293,0.034585724,0.031705283,0.035347961,0.028902606,0.030533813,0.030654648,0.032427241,0.031477514,0.030439073,0.029276121,0.028485297,0.02863042,0.029939982
14.38599065,4.426458661,4.149804994,4.979765993,2.489882997,3.043190329,6.916341657,11.61945398,1.383268331,6.086380658,9.406224654,4.979765993,2.766536663,2.766536663,5.256419659,6.086380658,8.576263655,0.829960999,1.936575664,9.959531986,0.025330628,0.024734288,0.02485233,0.022533315,0.02361088,0.025526898,0.023769214,0.024676463,0.024657835,0.024170201,0.023549948,0.022783339,0.024642714,0.024006806,0.02440504,0.023678189,0.025238634,0.024138259,0.023007555,0.023672625,0.02446611,0.023456765,0.024600708,0.024366351,0.024748067,0.022961968,0.023466482,0.025085344,0.023421905,0.023787473,0.137954653,0.042447585,0.039794611,0.047753534,0.023876767,0.029182715,0.066324352,0.111424912,0.01326487,0.05836543,0.090201119,0.047753534,0.026529741,0.026529741,0.050406508,0.05836543,0.082242197,0.007958922,0.018570819,0.095507067,4.52E-06,1.39E-06,1.30E-06,1.56E-06,7.82E-07,9.56E-07,2.17E-06,3.65E-06,4.34E-07,1.91E-06,2.95E-06,1.56E-06,8.69E-07,8.69E-07,1.65E-06,1.91E-06,2.69E-06,2.61E-07,6.08E-07,3.13E-06,0.036368492,0.035726128,0.035356243,0.032197159,0.032828626,0.03532388,0.033575118,0.033707089,0.034247058,0.033466894,0.03386459,0.031830726,0.035020135,0.032650079,0.033756739,0.03228362,0.03366093,0.033059275,0.031328072,0.031712705,0.034410989,0.032047108,0.033816264,0.031809154,0.033888597,0.030935723,0.031268135,0.033053768,0.032006959,0.032146768,0.035750818,0.033231134,0.03528085,0.034475509,0.032450531,0.036875007,0.033837302,0.035038037,0.034149197,0.033154448,0.032723975,0.031110632,0.033286956,0.033409418,0.034102204,0.032523628,0.033622834,0.033570749,0.033282976,0.031550073,0.03362207,0.033877291,0.033012313,0.033593577,0.031752036,0.031197884,0.032127088,0.033538319,0.031069739,0.032783316
9.946395378,5.470517458,2.23793896,6.71381688,0.745979653,2.983918613,5.719177342,8.205776187,0.994639538,5.470517458,10.19505526,4.227218036,3.232578498,2.23793896,3.978558151,5.967837227,1.989279076,0.497319769,1.989279076,6.71381688,0.025532118,0.026926036,0.023902708,0.023369158,0.025682027,0.026420893,0.024118213,0.023965647,0.025442631,0.024665066,0.024665469,0.025832148,0.025982986,0.026524203,0.024531168,0.025796365,0.024814665,0.025068822,0.025370346,0.025022349,0.024052604,0.02466002,0.024054972,0.02746545,0.025125411,0.023122316,0.025377923,0.024178302,0.024015651,0.025654449,0.106601859,0.058631022,0.023985418,0.071956255,0.007995139,0.031980558,0.061296069,0.087946533,0.010660186,0.058631022,0.109266905,0.04530579,0.034645604,0.023985418,0.042640743,0.063961115,0.021320372,0.005330093,0.021320372,0.071956255,3.82E-06,2.10E-06,8.61E-07,2.58E-06,2.87E-07,1.15E-06,2.20E-06,3.16E-06,3.82E-07,2.10E-06,3.92E-06,1.63E-06,1.24E-06,8.61E-07,1.53E-06,2.29E-06,7.65E-07,1.91E-07,7.65E-07,2.58E-06,0.035425164,0.037217332,0.033755042,0.031921133,0.033700647,0.035062247,0.03350794,0.033190789,0.034621621,0.033244102,0.032713429,0.03472572,0.034826458,0.034924577,0.03241379,0.03333183,0.032917447,0.032569493,0.033578863,0.032153144,0.03104412,0.033185386,0.031198128,0.035363203,0.032938844,0.029769633,0.032188679,0.031376042,0.031005371,0.033464778,0.036297501,0.037016825,0.036319399,0.033126183,0.033312249,0.035716087,0.034342542,0.03183758,0.034049291,0.031869643,0.033431836,0.034533886,0.033975871,0.035940536,0.033142936,0.033952156,0.032269362,0.0323496,0.032401065,0.033415437,0.030634112,0.034236925,0.031124243,0.03402812,0.03567976,0.029267566,0.032230605,0.029766753,0.031707168,0.032024669
8.735434856,4.610368396,0.485301936,3.882415491,1.698556777,2.183858714,3.397113555,5.338321301,1.213254841,2.426509682,6.79422711,0.970603873,1.698556777,1.941207746,1.941207746,2.911811619,2.183858714,0.727952905,1.213254841,6.066274205,0.026239446,0.024571576,0.024561957,0.025645851,0.022577616,0.025132529,0.022912154,0.023687581,0.025814037,0.0249108,0.026656413,0.025525942,0.025566618,0.024894294,0.026273066,0.026608987,0.025448479,0.024156295,0.02400423,0.025982301,0.026597463,0.024950858,0.027564743,0.023429514,0.024367849,0.025909826,0.023126489,0.027134629,0.027018804,0.026078682,0.143789087,0.075888685,0.007988283,0.063906261,0.027958989,0.035947272,0.055917978,0.087871109,0.019970707,0.039941413,0.111835957,0.015976565,0.027958989,0.031953131,0.031953131,0.047929696,0.035947272,0.011982424,0.019970707,0.099853533,4.91E-06,2.59E-06,2.73E-07,2.18E-06,9.56E-07,1.23E-06,1.91E-06,3.00E-06,6.83E-07,1.37E-06,3.82E-06,5.46E-07,9.56E-07,1.09E-06,1.09E-06,1.64E-06,1.23E-06,4.10E-07,6.83E-07,3.41E-06,0.035921758,0.035513528,0.035116279,0.034771807,0.032720359,0.034989287,0.032984192,0.032526595,0.033995299,0.03368981,0.036516076,0.035228574,0.033828008,0.033421277,0.03438109,0.034282074,0.033435047,0.030518663,0.032553928,0.034004051,0.032396884,0.030877184,0.03365984,0.029315813,0.030855094,0.031965925,0.029331216,0.032589611,0.033220219,0.031396372,0.035807067,0.035662544,0.035215338,0.036752103,0.034359001,0.034040275,0.032672757,0.033320952,0.034606557,0.033844092,0.033484724,0.032869104,0.035250451,0.033707952,0.033902783,0.032628838,0.034271681,0.031765716,0.032749223,0.034153739,0.032660006,0.031522323,0.034068686,0.029914553,0.032205263,0.032033272,0.031524098,0.032700253,0.032440137,0.029866374
8.415076005,4.80861486,0.721292229,3.846891888,1.683015201,2.163876687,3.606461145,5.289476346,1.202153715,2.40430743,6.732060804,0.721292229,1.683015201,1.923445944,1.923445944,2.644738173,2.163876687,0.721292229,1.202153715,6.010768575,0.02621191,0.02490276,0.024654794,0.025674435,0.023049248,0.0245385,0.023195327,0.024040991,0.026020939,0.024921817,0.026909734,0.025743143,0.025562464,0.025061653,0.026246866,0.026504081,0.025714446,0.024047504,0.024210136,0.026066303,0.026196514,0.025338391,0.027331641,0.023368868,0.024374007,0.025631892,0.023291304,0.027299376,0.027227586,0.026232624,0.138308231,0.079033275,0.011854991,0.06322662,0.027661646,0.035564974,0.059274956,0.086936603,0.019758319,0.039516638,0.110646585,0.011854991,0.027661646,0.03161331,0.03161331,0.043468301,0.035564974,0.011854991,0.019758319,0.098791594,4.77E-06,2.72E-06,4.09E-07,2.18E-06,9.53E-07,1.23E-06,2.04E-06,3.00E-06,6.81E-07,1.36E-06,3.81E-06,4.09E-07,9.53E-07,1.09E-06,1.09E-06,1.50E-06,1.23E-06,4.09E-07,6.81E-07,3.41E-06,0.035631462,0.035827322,0.035217477,0.034796302,0.033113563,0.034144801,0.033300499,0.032757247,0.034146108,0.033393871,0.036648956,0.035493564,0.033935142,0.033533289,0.034126697,0.033985572,0.033665675,0.030552741,0.032795785,0.03421155,0.031917894,0.031133263,0.033435447,0.028916548,0.030866738,0.031859261,0.029368198,0.032611687,0.033301643,0.031360036,0.035825308,0.035928865,0.035335035,0.036666283,0.034653801,0.033614891,0.032869464,0.033438151,0.034631327,0.033622655,0.033619413,0.033015708,0.035112406,0.033749258,0.03377511,0.032550865,0.034456739,0.031776276,0.033005888,0.034048366,0.032532218,0.031709916,0.033694136,0.029739985,0.032275974,0.03186071,0.031344313,0.032737916,0.032553616,0.02985527
7.715237111,4.886316837,2.057396563,4.114793126,1.285872852,2.057396563,2.571745704,5.400665978,2.057396563,2.057396563,7.200887971,1.285872852,1.543047422,1.543047422,5.143491408,4.371967696,3.086094845,1.800221993,0.25717457,6.9437134,0.024339493,0.024775511,0.023240785,0.025256367,0.02476676,0.025713817,0.021964321,0.023037705,0.024139729,0.025299102,0.026922267,0.02608678,0.023714093,0.024488876,0.025278417,0.024078136,0.025614131,0.026162567,0.025408068,0.026164899,0.025680404,0.020011371,0.024210423,0.024151832,0.024275506,0.025801405,0.026434602,0.02615047,0.025187665,0.024469929,0.118201621,0.074861027,0.031520432,0.063040865,0.01970027,0.031520432,0.03940054,0.082741135,0.031520432,0.031520432,0.110321513,0.01970027,0.023640324,0.023640324,0.078801081,0.066980919,0.047280648,0.027580378,0.003940054,0.106381459,4.03E-06,2.55E-06,1.07E-06,2.15E-06,6.71E-07,1.07E-06,1.34E-06,2.82E-06,1.07E-06,1.07E-06,3.76E-06,6.71E-07,8.06E-07,8.06E-07,2.69E-06,2.28E-06,1.61E-06,9.40E-07,1.34E-07,3.63E-06,0.033625809,0.035897561,0.034114184,0.034380373,0.034575389,0.035972611,0.032216583,0.031286606,0.033005062,0.035390849,0.036531735,0.033537175,0.031739599,0.033382346,0.033450313,0.032162219,0.034105861,0.03438842,0.033225901,0.033802606,0.033818253,0.028256524,0.032773994,0.031525996,0.03150262,0.031817253,0.033070145,0.032501704,0.031449472,0.032552783,0.035071027,0.035741192,0.033955787,0.036080551,0.033006796,0.035854172,0.031892213,0.031907857,0.034782828,0.034477884,0.037022949,0.033893737,0.034186408,0.034425757,0.035142597,0.032215459,0.033021781,0.034253453,0.032590764,0.033451683,0.033271429,0.029871166,0.033460223,0.03194195,0.031095882,0.032488646,0.032418983,0.029961131,0.032537778,0.029977782
9.9002646,4.9501323,2.344799511,7.55546509,1.823732953,4.9501323,5.471198858,9.639731321,2.344799511,7.294931811,6.773865253,4.9501323,2.084266232,2.865866068,3.907999184,6.773865253,6.773865253,0.781599837,3.386932626,8.597598205,0.02464279,0.026473676,0.025037067,0.023138238,0.024165881,0.024691466,0.026190392,0.02478575,0.024533832,0.025638251,0.024330198,0.025038116,0.025267208,0.024749905,0.023867602,0.025304505,0.024866205,0.024251887,0.024022945,0.025758735,0.023654605,0.024132583,0.023526721,0.024369951,0.02644941,0.025164681,0.022856527,0.023550964,0.025421653,0.023584978,0.093600934,0.046800467,0.022168642,0.071432292,0.017242277,0.046800467,0.051726832,0.091137752,0.022168642,0.06896911,0.064042745,0.046800467,0.01970546,0.027095007,0.036947737,0.064042745,0.064042745,0.007389547,0.032021372,0.081285022,3.33E-06,1.66E-06,7.89E-07,2.54E-06,6.13E-07,1.66E-06,1.84E-06,3.24E-06,7.89E-07,2.45E-06,2.28E-06,1.66E-06,7.01E-07,9.64E-07,1.31E-06,2.28E-06,2.28E-06,2.63E-07,1.14E-06,2.89E-06,0.034592669,0.037082486,0.034605604,0.031616439,0.033753713,0.034674911,0.035408502,0.032425952,0.034328108,0.033917434,0.032288062,0.033092855,0.034554975,0.033445539,0.033306218,0.033713754,0.034027816,0.033201116,0.032666063,0.034272393,0.031179829,0.032415279,0.031453989,0.032760799,0.034944849,0.031709275,0.030324204,0.030819399,0.033124001,0.031830583,0.035871814,0.035805614,0.035426943,0.032547165,0.032939057,0.035493301,0.034876069,0.033348296,0.03373805,0.033898268,0.03274729,0.034474365,0.032914499,0.034051178,0.031559034,0.034139124,0.034022905,0.033833373,0.03269715,0.032475463,0.031830712,0.033347429,0.032593924,0.031209573,0.033020975,0.032221877,0.032066741,0.031671599,0.033159114,0.03201901
9.9002646,4.9501323,2.344799511,7.55546509,1.823732953,4.9501323,5.471198858,9.639731321,2.344799511,7.294931811,6.773865253,4.9501323,2.084266232,2.865866068,3.907999184,6.773865253,6.773865253,0.781599837,3.386932626,8.597598205,0.02464279,0.026473676,0.025037067,0.023138238,0.024165881,0.024691466,0.026190392,0.02478575,0.024533832,0.025638251,0.024330198,0.025038116,0.025267208,0.024749905,0.023867602,0.025304505,0.024866205,0.024251887,0.024022945,0.025758735,0.023654605,0.024132583,0.023526721,0.024369951,0.02644941,0.025164681,0.022856527,0.023550964,0.025421653,0.023584978,0.093600934,0.046800467,0.022168642,0.071432292,0.017242277,0.046800467,0.051726832,0.091137752,0.022168642,0.06896911,0.064042745,0.046800467,0.01970546,0.027095007,0.036947737,0.064042745,0.064042745,0.007389547,0.032021372,0.081285022,3.33E-06,1.66E-06,7.89E-07,2.54E-06,6.13E-07,1.66E-06,1.84E-06,3.24E-06,7.89E-07,2.45E-06,2.28E-06,1.66E-06,7.01E-07,9.64E-07,1.31E-06,2.28E-06,2.28E-06,2.63E-07,1.14E-06,2.89E-06,0.034592669,0.037082486,0.034605604,0.031616439,0.033753713,0.034674911,0.035408502,0.032425952,0.034328108,0.033917434,0.032288062,0.033092855,0.034554975,0.033445539,0.033306218,0.033713754,0.034027816,0.033201116,0.032666063,0.034272393,0.031179829,0.032415279,0.031453989,0.032760799,0.034944849,0.031709275,0.030324204,0.030819399,0.033124001,0.031830583,0.035871814,0.035805614,0.035426943,0.032547165,0.032939057,0.035493301,0.034876069,0.033348296,0.03373805,0.033898268,0.03274729,0.034474365,0.032914499,0.034051178,0.031559034,0.034139124,0.034022905,0.033833373,0.03269715,0.032475463,0.031830712,0.033347429,0.032593924,0.031209573,0.033020975,0.032221877,0.032066741,0.031671599,0.033159114,0.03201901
22.01829025,13.72905157,12.69289673,12.95193544,3.626541924,13.47001286,19.42790316,16.06039995,3.108464506,16.83751608,28.49425797,13.72905157,5.957890304,6.994045139,11.13866448,19.16886446,10.87962577,2.33134838,4.921735468,15.80136124,0.024558718,0.025122576,0.025004311,0.024079465,0.026287197,0.025050764,0.023829748,0.025418005,0.025023454,0.024560501,0.025070828,0.025227131,0.024646545,0.023802691,0.025488811,0.024198834,0.023983465,0.024606757,0.025845885,0.023197331,0.023688154,0.024121011,0.023918367,0.025540064,0.025260509,0.02526623,0.024654016,0.024705019,0.024678061,0.024126844,0.082823233,0.051642722,0.047745158,0.048719549,0.013641474,0.050668331,0.073079323,0.060412241,0.011692692,0.063335414,0.107183008,0.051642722,0.022410993,0.026308556,0.041898812,0.072104932,0.040924421,0.008769519,0.018513429,0.05943785,2.94E-06,1.83E-06,1.69E-06,1.73E-06,4.84E-07,1.80E-06,2.59E-06,2.14E-06,4.15E-07,2.25E-06,3.80E-06,1.83E-06,7.95E-07,9.33E-07,1.49E-06,2.56E-06,1.45E-06,3.11E-07,6.56E-07,2.11E-06,0.033415981,0.033598708,0.034357771,0.032972418,0.035443468,0.03426988,0.03324094,0.033608264,0.03398104,0.033192701,0.034356844,0.034053764,0.034352964,0.032121919,0.034351288,0.03231245,0.032727653,0.032940689,0.034462326,0.031418643,0.031963903,0.032575691,0.031918453,0.03394344,0.033481334,0.03367774,0.033388376,0.032896819,0.032624355,0.031375786,0.033285803,0.034042918,0.034396371,0.03412667,0.036042115,0.036234346,0.033435811,0.034079154,0.033299991,0.032934737,0.033360606,0.033595782,0.032322365,0.032040261,0.034367179,0.033859245,0.033223764,0.032714292,0.033785564,0.032787209,0.032491145,0.03120689,0.032809354,0.033892199,0.032672442,0.032548945,0.032844812,0.032991179,0.032895751,0.031713063
37.16752588,19.09290713,12.72860475,21.89320017,3.818581426,13.74689313,23.16606065,31.31236769,7.891734946,16.54718618,28.51207464,10.69202799,10.1828838,13.74689313,16.29261408,17.31090246,14.00146523,3.564009331,5.600586091,23.42063274,0.025727721,0.02481794,0.024679872,0.024847207,0.026520167,0.025901496,0.023960639,0.024458739,0.024494087,0.024512386,0.024799641,0.023550028,0.024868174,0.024471067,0.024399688,0.025362451,0.02464846,0.025450422,0.024740879,0.0247496,0.024623578,0.02494774,0.025622682,0.024659051,0.025159124,0.024711126,0.024836359,0.024288666,0.024674925,0.024943989,0.105257033,0.054070394,0.036046929,0.062000718,0.010814079,0.038930684,0.065605411,0.088675446,0.022349096,0.046861008,0.080745121,0.030279421,0.028837543,0.038930684,0.046140069,0.049023824,0.039651622,0.01009314,0.015860649,0.06632635,3.83E-06,1.97E-06,1.31E-06,2.25E-06,3.93E-07,1.42E-06,2.39E-06,3.22E-06,8.13E-07,1.70E-06,2.94E-06,1.10E-06,1.05E-06,1.42E-06,1.68E-06,1.78E-06,1.44E-06,3.67E-07,5.77E-07,2.41E-06,0.034608604,0.0333543,0.033345702,0.033857214,0.035767401,0.034512646,0.032570678,0.032979763,0.03314631,0.033039156,0.033645024,0.03217199,0.03323071,0.03322735,0.032520157,0.034260407,0.033587478,0.034115788,0.033264938,0.0330174,0.032557558,0.033270503,0.034003107,0.032410507,0.033697405,0.032341919,0.0331822,0.031937073,0.032546345,0.033109428,0.035072506,0.033763605,0.034262888,0.033246399,0.035953222,0.034772679,0.033703367,0.033122557,0.03340255,0.032175092,0.033637158,0.031418965,0.033601261,0.032516984,0.032762872,0.034134216,0.033593801,0.033566456,0.033516022,0.033327166,0.033427189,0.033692898,0.033669171,0.032110825,0.033250076,0.031907511,0.031982119,0.032277458,0.032767834,0.033365124
13.06850194,6.149883268,3.33118677,5.893638132,0.512490272,1.793715953,7.943599221,11.01854085,2.049961089,9.224824902,9.481070038,4.868657587,4.356167315,2.562451362,4.868657587,2.818696498,7.174863812,0.256245136,2.049961089,8.456089493,0.02708955,0.025030462,0.024881078,0.024470371,0.024017857,0.025423454,0.022897084,0.025934553,0.0257907,0.023295485,0.025196147,0.023482941,0.025353173,0.02449968,0.025004887,0.024858289,0.024424086,0.024923954,0.02514299,0.025416071,0.023099308,0.025395186,0.023968913,0.025386879,0.025175187,0.024837686,0.025851302,0.023569051,0.02458755,0.024750989,0.118564094,0.055794868,0.03022222,0.053470081,0.004649572,0.016273503,0.072068371,0.099965804,0.018598289,0.083692301,0.086017088,0.044170937,0.039521365,0.023247862,0.044170937,0.025572648,0.065094012,0.002324786,0.018598289,0.076717943,4.59E-06,2.16E-06,1.17E-06,2.07E-06,1.80E-07,6.29E-07,2.79E-06,3.87E-06,7.19E-07,3.24E-06,3.33E-06,1.71E-06,1.53E-06,8.99E-07,1.71E-06,9.89E-07,2.52E-06,8.99E-08,7.19E-07,2.97E-06,0.036842893,0.033749547,0.034021508,0.034898291,0.032820322,0.034938812,0.031672168,0.035641713,0.034840238,0.031359733,0.034331233,0.031255035,0.033482985,0.032218671,0.033881323,0.033925318,0.032896015,0.032777812,0.032717986,0.033406802,0.030701436,0.033805748,0.031113767,0.033393549,0.034269373,0.032711385,0.034464204,0.03176502,0.031286958,0.03248537,0.036920817,0.036341323,0.035208031,0.034586852,0.033903426,0.032464624,0.031746051,0.036795846,0.035705821,0.032875612,0.034222944,0.031851691,0.03348396,0.033257449,0.033580221,0.033459215,0.032853088,0.033363313,0.033321638,0.033478079,0.030827428,0.03262049,0.0307511,0.033504307,0.032541024,0.031900082,0.033907805,0.03136532,0.030939704,0.032222648
11.56242724,7.626281799,2.706099993,5.658209077,0.984036361,5.166190896,9.594354522,7.87229089,1.968072722,3.936145445,11.80843633,4.674172716,2.706099993,3.198118174,4.674172716,5.412199987,4.428163625,0.738027271,2.214081813,7.87229089,0.027571186,0.025075084,0.023831351,0.026632198,0.02346203,0.026221426,0.025226844,0.024325866,0.024923334,0.023366899,0.025503582,0.025714924,0.024089407,0.024350168,0.02571572,0.026121808,0.025618457,0.025665258,0.025558244,0.024967357,0.024394204,0.025176082,0.025145884,0.024890671,0.025952566,0.025007901,0.025370332,0.02525796,0.023967928,0.024886238,0.101561639,0.066987464,0.023769745,0.049700376,0.008643544,0.045378605,0.084274551,0.06914835,0.017287087,0.034574175,0.103722525,0.041056833,0.023769745,0.028091517,0.041056833,0.047539491,0.038895947,0.006482658,0.019447973,0.06914835,4.01E-06,2.64E-06,9.38E-07,1.96E-06,3.41E-07,1.79E-06,3.33E-06,2.73E-06,6.82E-07,1.36E-06,4.09E-06,1.62E-06,9.38E-07,1.11E-06,1.62E-06,1.88E-06,1.53E-06,2.56E-07,7.67E-07,2.73E-06,0.037142895,0.034321738,0.0326031,0.03606432,0.032177672,0.035524619,0.03411393,0.033230526,0.033334501,0.032548257,0.033491648,0.034574355,0.032068054,0.032445246,0.035080514,0.035011784,0.033837861,0.033552162,0.033775075,0.032518433,0.031450294,0.032889797,0.032098199,0.032694487,0.034045405,0.032228528,0.031928014,0.032105829,0.029728356,0.031253514,0.037501219,0.033017147,0.033201629,0.035043276,0.03357071,0.03568355,0.033646148,0.034110272,0.033944268,0.031691527,0.03375288,0.034994613,0.033394458,0.032949025,0.033437843,0.035582275,0.033911627,0.034029913,0.032820891,0.032519053,0.031696208,0.033109077,0.032658835,0.033566123,0.031660847,0.03267409,0.033991141,0.030228178,0.029931491,0.031681601
